order_id,customer_id,product_id,quantity,total_amount,order_status,order_date,created_at,updated_at
12904,976,451,1,41268.0,Cancelled,2026-08-06 19:33:08.072687,2026-08-06 19:33:08.072687,2026-08-06 19:33:08.072687
12905,972,487,1,62578.0,Processing,2026-08-06 19:33:08.755154,2026-08-06 19:33:08.755154,2026-08-06 19:33:08.755154
12906,681,373,2,194078.0,Shipped,2026-08-06 19:33:09.464944,2026-08-06 19:33:09.464944,2026-08-06 19:33:09.464944
12907,794,467,1,19106.0,Cancelled,2026-08-06 19:33:10.075342,2026-08-06 19:33:10.075342,2026-08-06 19:33:10.075342
12908,567,437,2,104336.0,Delivered,2026-08-06 19:33:10.722967,2026-08-06 19:33:10.722967,2026-08-06 19:33:10.722967
12909,99,200,2,31576.0,Processing,2026-08-06 19:33:11.413004,2026-08-06 19:33:11.413004,2026-08-06 19:33:11.413004
12910,822,157,4,383076.0,Pending,2026-08-06 19:33:12.124942,2026-08-06 19:33:12.124942,2026-08-06 19:33:12.124942
12911,481,482,2,32586.0,Processing,2026-08-06 19:33:12.762940,2026-08-06 19:33:12.762940,2026-08-06 19:33:12.762940
12912,885,122,3,43728.0,Pending,2026-08-06 19:33:13.435838,2026-08-06 19:33:13.435838,2026-08-06 19:33:13.435838
12913,939,329,1,88282.0,Cancelled,2026-08-06 19:33:14.082664,2026-08-06 19:33:14.082664,2026-08-06 19:33:14.082664
12914,600,320,5,170570.0,Processing,2026-08-06 19:33:14.775136,2026-08-06 19:33:14.775136,2026-08-06 19:33:14.775136
12915,623,175,5,379205.0,Processing,2026-08-06 19:33:15.432689,2026-08-06 19:33:15.432689,2026-08-06 19:33:15.432689
12916,214,138,3,72318.0,Delivered,2026-08-06 19:33:16.052988,2026-08-06 19:33:16.052988,2026-08-06 19:33:16.052988
12917,84,210,4,301568.0,Shipped,2026-08-06 19:33:16.735103,2026-08-06 19:33:16.735103,2026-08-06 19:33:16.735103
12918,528,395,5,236815.0,Cancelled,2026-08-06 19:33:17.436104,2026-08-06 19:33:17.436104,2026-08-06 19:33:17.436104
12919,18,73,3,74508.0,Delivered,2026-08-06 19:33:18.052802,2026-08-06 19:33:18.052802,2026-08-06 19:33:18.052802
12920,325,307,2,109960.0,Pending,2026-08-06 19:33:18.652618,2026-08-06 19:33:18.652618,2026-08-06 19:33:18.652618
12921,951,75,4,282868.0,Shipped,2026-08-06 19:33:19.305354,2026-08-06 19:33:19.305354,2026-08-06 19:33:19.305354
12922,721,495,1,65436.0,Shipped,2026-08-06 19:33:19.932711,2026-08-06 19:33:19.932711,2026-08-06 19:33:19.932711
12923,667,147,4,237880.0,Shipped,2026-08-06 19:33:20.639694,2026-08-06 19:33:20.639694,2026-08-06 19:33:20.639694
12924,554,381,5,328595.0,Processing,2026-08-06 19:33:21.294369,2026-08-06 19:33:21.294369,2026-08-06 19:33:21.294369
12925,472,323,2,93284.0,Processing,2026-08-06 19:33:22.020770,2026-08-06 19:33:22.020770,2026-08-06 19:33:22.020770
12926,275,403,1,32072.0,Pending,2026-08-06 19:33:22.612945,2026-08-06 19:33:22.612945,2026-08-06 19:33:22.612945
12927,297,339,3,186921.0,Pending,2026-08-06 19:33:23.317857,2026-08-06 19:33:23.317857,2026-08-06 19:33:23.317857
12928,994,35,2,135450.0,Cancelled,2026-08-06 19:33:23.957699,2026-08-06 19:33:23.957699,2026-08-06 19:33:23.957699
12929,343,375,1,33248.0,Pending,2026-08-06 19:33:24.572575,2026-08-06 19:33:24.572575,2026-08-06 19:33:24.572575
12930,709,74,4,386024.0,Cancelled,2026-08-06 19:33:25.183245,2026-08-06 19:33:25.183245,2026-08-06 19:33:25.183245
12931,978,438,2,109152.0,Cancelled,2026-08-06 19:33:25.857843,2026-08-06 19:33:25.857843,2026-08-06 19:33:25.857843
12932,842,445,4,120608.0,Shipped,2026-08-06 19:33:26.492479,2026-08-06 19:33:26.492479,2026-08-06 19:33:26.492479
12933,905,225,5,140130.0,Pending,2026-08-06 19:33:27.152997,2026-08-06 19:33:27.152997,2026-08-06 19:33:27.152997
12934,125,473,2,45072.0,Delivered,2026-08-06 19:33:27.845408,2026-08-06 19:33:27.845408,2026-08-06 19:33:27.845408
12935,341,256,4,189312.0,Pending,2026-08-06 19:33:28.513313,2026-08-06 19:33:28.513313,2026-08-06 19:33:28.513313
12936,334,396,5,6975.0,Pending,2026-08-06 19:33:29.118140,2026-08-06 19:33:29.118140,2026-08-06 19:33:29.118140
12937,250,317,1,38937.0,Delivered,2026-08-06 19:33:29.752928,2026-08-06 19:33:29.752928,2026-08-06 19:33:29.752928
12938,266,489,3,45333.0,Pending,2026-08-06 19:33:30.357532,2026-08-06 19:33:30.357532,2026-08-06 19:33:30.357532
12939,31,255,2,72378.0,Delivered,2026-08-06 19:33:30.998011,2026-08-06 19:33:30.998011,2026-08-06 19:33:30.998011
12940,836,464,5,73380.0,Pending,2026-08-06 19:33:31.637400,2026-08-06 19:33:31.637400,2026-08-06 19:33:31.637400
12941,83,338,4,46320.0,Pending,2026-08-06 19:33:32.359737,2026-08-06 19:33:32.359737,2026-08-06 19:33:32.359737
12942,24,9,5,381385.0,Cancelled,2026-08-06 19:33:33.002432,2026-08-06 19:33:33.002432,2026-08-06 19:33:33.002432
12943,719,100,2,80624.0,Processing,2026-08-06 19:33:33.705517,2026-08-06 19:33:33.705517,2026-08-06 19:33:33.705517
12944,383,151,4,166620.0,Processing,2026-08-06 19:33:34.392549,2026-08-06 19:33:34.392549,2026-08-06 19:33:34.392549
12945,336,307,5,290555.0,Cancelled,2026-08-06 19:33:35.097843,2026-08-06 19:33:35.097843,2026-08-06 19:33:35.097843
12946,92,312,2,149274.0,Delivered,2026-08-06 19:33:35.795279,2026-08-06 19:33:35.795279,2026-08-06 19:33:35.795279
12947,410,278,3,156645.0,Processing,2026-08-06 19:33:36.457978,2026-08-06 19:33:36.457978,2026-08-06 19:33:36.457978
12948,25,414,3,28386.0,Shipped,2026-08-06 19:33:37.137821,2026-08-06 19:33:37.137821,2026-08-06 19:33:37.137821
12949,706,82,4,308312.0,Pending,2026-08-06 19:33:37.832339,2026-08-06 19:33:37.832339,2026-08-06 19:33:37.832339
12950,350,125,2,28974.0,Shipped,2026-08-06 19:33:38.457438,2026-08-06 19:33:38.457438,2026-08-06 19:33:38.457438
12951,58,258,5,334760.0,Pending,2026-08-06 19:33:39.073240,2026-08-06 19:33:39.073240,2026-08-06 19:33:39.073240
12952,921,156,5,177445.0,Delivered,2026-08-06 19:33:39.777789,2026-08-06 19:33:39.777789,2026-08-06 19:33:39.777789
12953,728,299,1,64364.0,Cancelled,2026-08-06 19:33:40.432569,2026-08-06 19:33:40.432569,2026-08-06 19:33:40.432569
12954,924,100,2,105902.0,Delivered,2026-08-06 19:33:41.092461,2026-08-06 19:33:41.092461,2026-08-06 19:33:41.092461
12955,920,248,4,272956.0,Cancelled,2026-08-06 19:33:41.752695,2026-08-06 19:33:41.752695,2026-08-06 19:33:41.752695
12956,807,383,4,300612.0,Cancelled,2026-08-06 19:33:42.398422,2026-08-06 19:33:42.398422,2026-08-06 19:33:42.398422
12957,873,51,1,59539.0,Pending,2026-08-06 19:33:43.019858,2026-08-06 19:33:43.019858,2026-08-06 19:33:43.019858
12958,12,261,4,366400.0,Pending,2026-08-06 19:33:43.705114,2026-08-06 19:33:43.705114,2026-08-06 19:33:43.705114
12959,623,75,4,92000.0,Pending,2026-08-06 19:33:44.392424,2026-08-06 19:33:44.392424,2026-08-06 19:33:44.392424
12960,828,440,5,490995.0,Shipped,2026-08-06 19:33:45.062404,2026-08-06 19:33:45.062404,2026-08-06 19:33:45.062404
12961,264,374,3,70284.0,Processing,2026-08-06 19:33:45.657862,2026-08-06 19:33:45.657862,2026-08-06 19:33:45.657862
12962,597,338,2,32300.0,Delivered,2026-08-06 19:33:46.334841,2026-08-06 19:33:46.334841,2026-08-06 19:33:46.334841
12963,592,453,4,326672.0,Processing,2026-08-06 19:33:46.982890,2026-08-06 19:33:46.982890,2026-08-06 19:33:46.982890
12964,957,399,1,87853.0,Pending,2026-08-06 19:33:47.660159,2026-08-06 19:33:47.660159,2026-08-06 19:33:47.660159
12965,638,407,1,24110.0,Shipped,2026-08-06 19:33:48.273150,2026-08-06 19:33:48.273150,2026-08-06 19:33:48.273150
12966,578,180,2,84504.0,Pending,2026-08-06 19:33:48.972907,2026-08-06 19:33:48.972907,2026-08-06 19:33:48.972907
12967,933,464,4,133940.0,Delivered,2026-08-06 19:33:49.659707,2026-08-06 19:33:49.659707,2026-08-06 19:33:49.659707
12968,234,199,4,147600.0,Delivered,2026-08-06 19:33:50.292682,2026-08-06 19:33:50.292682,2026-08-06 19:33:50.292682
12969,562,143,1,2589.0,Cancelled,2026-08-06 19:33:50.912549,2026-08-06 19:33:50.912549,2026-08-06 19:33:50.912549
12970,18,415,4,219480.0,Processing,2026-08-06 19:33:51.582513,2026-08-06 19:33:51.582513,2026-08-06 19:33:51.582513
12971,915,389,4,28164.0,Delivered,2026-08-06 19:33:52.192777,2026-08-06 19:33:52.192777,2026-08-06 19:33:52.192777
12972,261,48,5,477935.0,Pending,2026-08-06 19:33:52.837866,2026-08-06 19:33:52.837866,2026-08-06 19:33:52.837866
12973,622,69,5,30855.0,Delivered,2026-08-06 19:33:53.497329,2026-08-06 19:33:53.497329,2026-08-06 19:33:53.497329
12974,959,96,5,17265.0,Shipped,2026-08-06 19:33:54.200165,2026-08-06 19:33:54.200165,2026-08-06 19:33:54.200165
12975,934,426,2,196712.0,Cancelled,2026-08-06 19:33:54.832887,2026-08-06 19:33:54.832887,2026-08-06 19:33:54.832887
12976,676,177,4,367588.0,Pending,2026-08-06 19:33:55.492873,2026-08-06 19:33:55.492873,2026-08-06 19:33:55.492873
12977,199,220,3,57045.0,Processing,2026-08-06 19:33:56.172592,2026-08-06 19:33:56.172592,2026-08-06 19:33:56.172592
12978,70,462,2,55658.0,Cancelled,2026-08-06 19:33:56.857697,2026-08-06 19:33:56.857697,2026-08-06 19:33:56.857697
12979,963,422,2,180782.0,Cancelled,2026-08-06 19:33:57.512819,2026-08-06 19:33:57.512819,2026-08-06 19:33:57.512819
12980,736,155,3,57330.0,Shipped,2026-08-06 19:33:58.254949,2026-08-06 19:33:58.254949,2026-08-06 19:33:58.254949
12981,218,136,2,42178.0,Processing,2026-08-06 19:33:58.952685,2026-08-06 19:33:58.952685,2026-08-06 19:33:58.952685
12982,849,61,1,26434.0,Delivered,2026-08-06 19:33:59.598202,2026-08-06 19:33:59.598202,2026-08-06 19:33:59.598202
12983,718,96,2,36380.0,Delivered,2026-08-06 19:34:00.233261,2026-08-06 19:34:00.233261,2026-08-06 19:34:00.233261
12984,905,482,3,108615.0,Delivered,2026-08-06 19:34:00.887451,2026-08-06 19:34:00.887451,2026-08-06 19:34:00.887451
12985,322,205,5,90175.0,Delivered,2026-08-06 19:34:01.537826,2026-08-06 19:34:01.537826,2026-08-06 19:34:01.537826
12986,189,412,1,60160.0,Processing,2026-08-06 19:34:02.133107,2026-08-06 19:34:02.133107,2026-08-06 19:34:02.133107
12987,343,405,4,240608.0,Pending,2026-08-06 19:34:02.752667,2026-08-06 19:34:02.752667,2026-08-06 19:34:02.752667
12988,958,281,5,214700.0,Cancelled,2026-08-06 19:34:03.389956,2026-08-06 19:34:03.389956,2026-08-06 19:34:03.389956
12989,462,209,4,299288.0,Shipped,2026-08-06 19:34:04.077280,2026-08-06 19:34:04.077280,2026-08-06 19:34:04.077280
12990,6,83,1,27476.0,Processing,2026-08-06 19:34:04.712501,2026-08-06 19:34:04.712501,2026-08-06 19:34:04.712501
12991,123,344,1,84564.0,Cancelled,2026-08-06 19:34:05.312650,2026-08-06 19:34:05.312650,2026-08-06 19:34:05.312650
12992,824,353,3,190446.0,Shipped,2026-08-06 19:34:05.992708,2026-08-06 19:34:05.992708,2026-08-06 19:34:05.992708
12993,185,176,1,47267.0,Delivered,2026-08-06 19:34:06.635136,2026-08-06 19:34:06.635136,2026-08-06 19:34:06.635136
12994,960,270,1,8688.0,Cancelled,2026-08-06 19:34:07.237710,2026-08-06 19:34:07.237710,2026-08-06 19:34:07.237710
12995,983,216,4,139168.0,Pending,2026-08-06 19:34:07.847847,2026-08-06 19:34:07.847847,2026-08-06 19:34:07.847847
12996,491,159,3,293421.0,Pending,2026-08-06 19:34:08.488325,2026-08-06 19:34:08.488325,2026-08-06 19:34:08.488325
12997,419,310,4,207584.0,Cancelled,2026-08-06 19:34:09.145046,2026-08-06 19:34:09.145046,2026-08-06 19:34:09.145046
12998,164,318,5,188365.0,Shipped,2026-08-06 19:34:09.792357,2026-08-06 19:34:09.792357,2026-08-06 19:34:09.792357
12999,27,138,4,297268.0,Cancelled,2026-08-06 19:34:10.445382,2026-08-06 19:34:10.445382,2026-08-06 19:34:10.445382
13000,880,456,2,164064.0,Shipped,2026-08-06 19:34:11.145496,2026-08-06 19:34:11.145496,2026-08-06 19:34:11.145496
13001,565,96,2,93408.0,Cancelled,2026-08-06 19:34:11.777784,2026-08-06 19:34:11.777784,2026-08-06 19:34:11.777784
13002,788,366,5,205975.0,Pending,2026-08-06 19:34:12.412673,2026-08-06 19:34:12.412673,2026-08-06 19:34:12.412673
13003,605,92,5,268780.0,Cancelled,2026-08-06 19:34:13.052572,2026-08-06 19:34:13.052572,2026-08-06 19:34:13.052572
13004,411,232,2,130346.0,Processing,2026-08-06 19:34:13.692660,2026-08-06 19:34:13.692660,2026-08-06 19:34:13.692660
13005,585,83,3,97596.0,Processing,2026-08-06 19:34:14.379959,2026-08-06 19:34:14.379959,2026-08-06 19:34:14.379959
13006,501,58,5,218570.0,Shipped,2026-08-06 19:34:15.012773,2026-08-06 19:34:15.012773,2026-08-06 19:34:15.012773
13007,727,468,5,322725.0,Pending,2026-08-06 19:34:15.677921,2026-08-06 19:34:15.677921,2026-08-06 19:34:15.677921
13008,382,13,5,44920.0,Delivered,2026-08-06 19:34:16.349980,2026-08-06 19:34:16.349980,2026-08-06 19:34:16.349980
13009,744,358,2,61824.0,Shipped,2026-08-06 19:34:16.957893,2026-08-06 19:34:16.957893,2026-08-06 19:34:16.957893
13010,372,481,3,258384.0,Shipped,2026-08-06 19:34:17.652829,2026-08-06 19:34:17.652829,2026-08-06 19:34:17.652829
13011,907,449,3,161358.0,Shipped,2026-08-06 19:34:18.297652,2026-08-06 19:34:18.297652,2026-08-06 19:34:18.297652
13012,400,58,3,159504.0,Pending,2026-08-06 19:34:18.937330,2026-08-06 19:34:18.937330,2026-08-06 19:34:18.937330
13013,202,46,4,372896.0,Cancelled,2026-08-06 19:34:19.602720,2026-08-06 19:34:19.602720,2026-08-06 19:34:19.602720
13014,164,469,3,172590.0,Processing,2026-08-06 19:34:20.289492,2026-08-06 19:34:20.289492,2026-08-06 19:34:20.289492
13015,984,227,5,498710.0,Shipped,2026-08-06 19:34:20.912806,2026-08-06 19:34:20.912806,2026-08-06 19:34:20.912806
13016,224,105,5,189245.0,Shipped,2026-08-06 19:34:21.615423,2026-08-06 19:34:21.615423,2026-08-06 19:34:21.615423
13017,931,102,4,247784.0,Delivered,2026-08-06 19:34:22.285331,2026-08-06 19:34:22.285331,2026-08-06 19:34:22.285331
13018,556,156,5,428430.0,Cancelled,2026-08-06 19:34:22.937843,2026-08-06 19:34:22.937843,2026-08-06 19:34:22.937843
13019,593,111,1,4511.0,Cancelled,2026-08-06 19:34:23.572921,2026-08-06 19:34:23.572921,2026-08-06 19:34:23.572921
13020,331,10,1,66989.0,Delivered,2026-08-06 19:34:24.224979,2026-08-06 19:34:24.224979,2026-08-06 19:34:24.224979
13021,553,347,2,67302.0,Pending,2026-08-06 19:34:24.837968,2026-08-06 19:34:24.837968,2026-08-06 19:34:24.837968
13022,611,459,1,34210.0,Shipped,2026-08-06 19:34:25.477947,2026-08-06 19:34:25.477947,2026-08-06 19:34:25.477947
13023,731,446,3,12402.0,Processing,2026-08-06 19:34:26.155217,2026-08-06 19:34:26.155217,2026-08-06 19:34:26.155217
13024,884,277,1,79692.0,Pending,2026-08-06 19:34:26.772777,2026-08-06 19:34:26.772777,2026-08-06 19:34:26.772777
13025,501,473,5,50835.0,Processing,2026-08-06 19:34:27.397710,2026-08-06 19:34:27.397710,2026-08-06 19:34:27.397710
13026,892,380,2,124048.0,Delivered,2026-08-06 19:34:28.058041,2026-08-06 19:34:28.058041,2026-08-06 19:34:28.058041
13027,849,384,1,83876.0,Processing,2026-08-06 19:34:28.755691,2026-08-06 19:34:28.755691,2026-08-06 19:34:28.755691
13028,754,481,1,63639.0,Processing,2026-08-06 19:34:29.392749,2026-08-06 19:34:29.392749,2026-08-06 19:34:29.392749
13029,313,303,1,79487.0,Delivered,2026-08-06 19:34:30.018087,2026-08-06 19:34:30.018087,2026-08-06 19:34:30.018087
13030,816,180,1,67262.0,Processing,2026-08-06 19:34:30.689996,2026-08-06 19:34:30.689996,2026-08-06 19:34:30.689996
13031,16,417,3,158271.0,Pending,2026-08-06 19:34:31.372774,2026-08-06 19:34:31.372774,2026-08-06 19:34:31.372774
13032,766,148,4,340056.0,Shipped,2026-08-06 19:34:32.017747,2026-08-06 19:34:32.017747,2026-08-06 19:34:32.017747
13033,792,344,4,227000.0,Delivered,2026-08-06 19:34:32.740248,2026-08-06 19:34:32.740248,2026-08-06 19:34:32.740248
13034,373,211,4,59056.0,Shipped,2026-08-06 19:34:33.392891,2026-08-06 19:34:33.392891,2026-08-06 19:34:33.392891
13035,88,119,2,96132.0,Cancelled,2026-08-06 19:34:34.032353,2026-08-06 19:34:34.032353,2026-08-06 19:34:34.032353
13036,26,291,3,163272.0,Delivered,2026-08-06 19:34:34.617917,2026-08-06 19:34:34.617917,2026-08-06 19:34:34.617917
13037,557,409,4,393696.0,Cancelled,2026-08-06 19:34:35.272394,2026-08-06 19:34:35.272394,2026-08-06 19:34:35.272394
13038,116,255,2,138142.0,Cancelled,2026-08-06 19:34:35.952939,2026-08-06 19:34:35.952939,2026-08-06 19:34:35.952939
13039,315,257,2,191262.0,Cancelled,2026-08-06 19:34:36.673995,2026-08-06 19:34:36.673995,2026-08-06 19:34:36.673995
13040,320,379,3,65013.0,Delivered,2026-08-06 19:34:37.333271,2026-08-06 19:34:37.333271,2026-08-06 19:34:37.333271
13041,415,494,3,166005.0,Delivered,2026-08-06 19:34:37.972415,2026-08-06 19:34:37.972415,2026-08-06 19:34:37.972415
13042,773,14,4,114900.0,Processing,2026-08-06 19:34:38.588276,2026-08-06 19:34:38.588276,2026-08-06 19:34:38.588276
13043,229,485,4,223844.0,Processing,2026-08-06 19:34:39.212416,2026-08-06 19:34:39.212416,2026-08-06 19:34:39.212416
13044,854,216,3,112347.0,Pending,2026-08-06 19:34:39.792499,2026-08-06 19:34:39.792499,2026-08-06 19:34:39.792499
13045,892,292,3,241383.0,Shipped,2026-08-06 19:34:40.382411,2026-08-06 19:34:40.382411,2026-08-06 19:34:40.382411
13046,378,482,4,284040.0,Cancelled,2026-08-06 19:34:41.039804,2026-08-06 19:34:41.039804,2026-08-06 19:34:41.039804
13047,815,377,4,185968.0,Processing,2026-08-06 19:34:41.713248,2026-08-06 19:34:41.713248,2026-08-06 19:34:41.713248
13048,490,326,5,358460.0,Pending,2026-08-06 19:34:42.292272,2026-08-06 19:34:42.292272,2026-08-06 19:34:42.292272
13049,509,434,4,173720.0,Delivered,2026-08-06 19:34:42.953034,2026-08-06 19:34:42.953034,2026-08-06 19:34:42.953034
13050,459,330,3,13449.0,Processing,2026-08-06 19:34:43.637833,2026-08-06 19:34:43.637833,2026-08-06 19:34:43.637833
13051,826,211,3,177990.0,Cancelled,2026-08-06 19:34:44.242261,2026-08-06 19:34:44.242261,2026-08-06 19:34:44.242261
13052,723,499,3,206799.0,Shipped,2026-08-06 19:34:44.872406,2026-08-06 19:34:44.872406,2026-08-06 19:34:44.872406
13053,270,310,4,135604.0,Processing,2026-08-06 19:34:45.540072,2026-08-06 19:34:45.540072,2026-08-06 19:34:45.540072
13054,721,135,5,409355.0,Delivered,2026-08-06 19:34:46.195259,2026-08-06 19:34:46.195259,2026-08-06 19:34:46.195259
13055,596,114,3,116793.0,Shipped,2026-08-06 19:34:46.893355,2026-08-06 19:34:46.893355,2026-08-06 19:34:46.893355
13056,545,235,3,142794.0,Delivered,2026-08-06 19:34:47.609542,2026-08-06 19:34:47.609542,2026-08-06 19:34:47.609542
13057,655,21,5,17675.0,Processing,2026-08-06 19:34:48.273086,2026-08-06 19:34:48.273086,2026-08-06 19:34:48.273086
13058,954,158,5,449275.0,Cancelled,2026-08-06 19:34:48.903028,2026-08-06 19:34:48.903028,2026-08-06 19:34:48.903028
13059,293,426,4,111952.0,Delivered,2026-08-06 19:34:49.533229,2026-08-06 19:34:49.533229,2026-08-06 19:34:49.533229
13060,441,106,5,349660.0,Shipped,2026-08-06 19:34:50.198012,2026-08-06 19:34:50.198012,2026-08-06 19:34:50.198012
13061,343,117,1,26225.0,Delivered,2026-08-06 19:34:50.872728,2026-08-06 19:34:50.872728,2026-08-06 19:34:50.872728
13062,425,93,1,40146.0,Processing,2026-08-06 19:34:51.472650,2026-08-06 19:34:51.472650,2026-08-06 19:34:51.472650
13063,198,161,4,95440.0,Processing,2026-08-06 19:34:52.078244,2026-08-06 19:34:52.078244,2026-08-06 19:34:52.078244
13064,124,29,1,98845.0,Processing,2026-08-06 19:34:52.732260,2026-08-06 19:34:52.732260,2026-08-06 19:34:52.732260
13065,79,480,5,230430.0,Cancelled,2026-08-06 19:34:53.352512,2026-08-06 19:34:53.352512,2026-08-06 19:34:53.352512
13066,34,237,5,84900.0,Delivered,2026-08-06 19:34:54.053189,2026-08-06 19:34:54.053189,2026-08-06 19:34:54.053189
13067,305,174,1,82645.0,Cancelled,2026-08-06 19:34:54.712989,2026-08-06 19:34:54.712989,2026-08-06 19:34:54.712989
13068,623,154,5,241805.0,Pending,2026-08-06 19:34:55.375367,2026-08-06 19:34:55.375367,2026-08-06 19:34:55.375367
13069,465,330,3,105225.0,Processing,2026-08-06 19:34:56.054734,2026-08-06 19:34:56.054734,2026-08-06 19:34:56.054734
13070,493,444,3,287124.0,Shipped,2026-08-06 19:34:56.715574,2026-08-06 19:34:56.715574,2026-08-06 19:34:56.715574
13071,864,126,1,80759.0,Pending,2026-08-06 19:34:57.365557,2026-08-06 19:34:57.365557,2026-08-06 19:34:57.365557
13072,173,176,5,420725.0,Delivered,2026-08-06 19:34:58.004491,2026-08-06 19:34:58.004491,2026-08-06 19:34:58.004491
13073,766,320,4,49796.0,Processing,2026-08-06 19:34:58.604859,2026-08-06 19:34:58.604859,2026-08-06 19:34:58.604859
13074,507,257,3,216453.0,Delivered,2026-08-06 19:34:59.299795,2026-08-06 19:34:59.299795,2026-08-06 19:34:59.299795
13075,170,409,3,225678.0,Delivered,2026-08-06 19:34:59.857630,2026-08-06 19:34:59.857630,2026-08-06 19:34:59.857630
13076,437,143,4,399108.0,Shipped,2026-08-06 19:35:00.432764,2026-08-06 19:35:00.432764,2026-08-06 19:35:00.432764
13077,764,351,4,288400.0,Shipped,2026-08-06 19:35:01.039568,2026-08-06 19:35:01.039568,2026-08-06 19:35:01.039568
13078,432,258,4,357152.0,Shipped,2026-08-06 19:35:01.678923,2026-08-06 19:35:01.678923,2026-08-06 19:35:01.678923
13079,624,380,2,164102.0,Processing,2026-08-06 19:35:02.300164,2026-08-06 19:35:02.300164,2026-08-06 19:35:02.300164
13080,270,314,1,43611.0,Processing,2026-08-06 19:35:02.960101,2026-08-06 19:35:02.960101,2026-08-06 19:35:02.960101
13081,340,486,2,103416.0,Pending,2026-08-06 19:35:03.572777,2026-08-06 19:35:03.572777,2026-08-06 19:35:03.572777
13082,23,412,3,287190.0,Delivered,2026-08-06 19:35:04.240218,2026-08-06 19:35:04.240218,2026-08-06 19:35:04.240218
13083,127,156,4,81556.0,Cancelled,2026-08-06 19:35:04.942370,2026-08-06 19:35:04.942370,2026-08-06 19:35:04.942370
13084,955,145,4,25624.0,Pending,2026-08-06 19:35:05.612879,2026-08-06 19:35:05.612879,2026-08-06 19:35:05.612879
13085,695,382,2,136004.0,Shipped,2026-08-06 19:35:06.257944,2026-08-06 19:35:06.257944,2026-08-06 19:35:06.257944
13086,317,182,2,156084.0,Shipped,2026-08-06 19:35:06.952341,2026-08-06 19:35:06.952341,2026-08-06 19:35:06.952341
13087,430,445,3,189747.0,Pending,2026-08-06 19:35:07.644197,2026-08-06 19:35:07.644197,2026-08-06 19:35:07.644197
13088,164,253,5,396125.0,Processing,2026-08-06 19:35:08.324761,2026-08-06 19:35:08.324761,2026-08-06 19:35:08.324761
13089,585,162,1,96561.0,Pending,2026-08-06 19:35:08.937938,2026-08-06 19:35:08.937938,2026-08-06 19:35:08.937938
13090,447,498,2,110800.0,Cancelled,2026-08-06 19:35:09.542934,2026-08-06 19:35:09.542934,2026-08-06 19:35:09.542934
13091,857,449,2,136270.0,Processing,2026-08-06 19:35:10.133165,2026-08-06 19:35:10.133165,2026-08-06 19:35:10.133165
13092,313,476,1,28228.0,Cancelled,2026-08-06 19:35:10.845312,2026-08-06 19:35:10.845312,2026-08-06 19:35:10.845312
13093,350,344,2,192648.0,Shipped,2026-08-06 19:35:11.493327,2026-08-06 19:35:11.493327,2026-08-06 19:35:11.493327
13094,276,39,1,54437.0,Shipped,2026-08-06 19:35:12.112727,2026-08-06 19:35:12.112727,2026-08-06 19:35:12.112727
13095,151,107,3,19260.0,Shipped,2026-08-06 19:35:12.737472,2026-08-06 19:35:12.737472,2026-08-06 19:35:12.737472
13096,423,482,1,3490.0,Cancelled,2026-08-06 19:35:13.398065,2026-08-06 19:35:13.398065,2026-08-06 19:35:13.398065
13097,443,351,2,143404.0,Processing,2026-08-06 19:35:14.053284,2026-08-06 19:35:14.053284,2026-08-06 19:35:14.053284
13098,869,25,1,5955.0,Pending,2026-08-06 19:35:14.744938,2026-08-06 19:35:14.744938,2026-08-06 19:35:14.744938
13099,680,186,3,101322.0,Pending,2026-08-06 19:35:15.392966,2026-08-06 19:35:15.392966,2026-08-06 19:35:15.392966
13100,817,299,4,165740.0,Processing,2026-08-06 19:35:16.017917,2026-08-06 19:35:16.017917,2026-08-06 19:35:16.017917
13101,428,471,1,71517.0,Pending,2026-08-06 19:35:16.716153,2026-08-06 19:35:16.716153,2026-08-06 19:35:16.716153
13102,609,326,2,180810.0,Pending,2026-08-06 19:35:17.375970,2026-08-06 19:35:17.375970,2026-08-06 19:35:17.375970
13103,855,128,5,79160.0,Cancelled,2026-08-06 19:35:18.053311,2026-08-06 19:35:18.053311,2026-08-06 19:35:18.053311
13104,860,454,3,59190.0,Processing,2026-08-06 19:35:18.673013,2026-08-06 19:35:18.673013,2026-08-06 19:35:18.673013
13105,57,198,4,175864.0,Cancelled,2026-08-06 19:35:19.277654,2026-08-06 19:35:19.277654,2026-08-06 19:35:19.277654
13106,859,446,5,156320.0,Cancelled,2026-08-06 19:35:19.900063,2026-08-06 19:35:19.900063,2026-08-06 19:35:19.900063
13107,262,69,3,241215.0,Pending,2026-08-06 19:35:20.573057,2026-08-06 19:35:20.573057,2026-08-06 19:35:20.573057
13108,928,437,4,372996.0,Pending,2026-08-06 19:35:21.212899,2026-08-06 19:35:21.212899,2026-08-06 19:35:21.212899
13109,633,262,2,13372.0,Delivered,2026-08-06 19:35:21.873226,2026-08-06 19:35:21.873226,2026-08-06 19:35:21.873226
13110,73,198,2,99040.0,Processing,2026-08-06 19:35:22.480176,2026-08-06 19:35:22.480176,2026-08-06 19:35:22.480176
13111,239,31,4,178420.0,Shipped,2026-08-06 19:35:23.100744,2026-08-06 19:35:23.100744,2026-08-06 19:35:23.100744
13112,200,380,1,44754.0,Processing,2026-08-06 19:35:23.702763,2026-08-06 19:35:23.702763,2026-08-06 19:35:23.702763
