product_id,product_name,category,brand,price,stock,created_at,updated_at
504,Keyboard,Accessories,Dell,75558.0,63,2026-08-06 16:37:05.894552,2026-08-06 16:37:05.894552
505,Camera,Electronics,Nikon,21506.0,238,2026-08-06 16:37:07.197015,2026-08-06 16:37:07.197015
506,Monitor,Electronics,LG,76231.0,52,2026-08-06 16:37:08.229010,2026-08-06 16:37:08.229010
507,Keyboard,Accessories,Dell,73190.0,233,2026-08-06 16:37:09.383800,2026-08-06 16:37:09.383800
508,Laptop,Electronics,HP,29484.0,41,2026-08-06 16:37:10.572666,2026-08-06 16:37:10.572666
509,Camera,Electronics,Nikon,54434.0,14,2026-08-06 16:37:11.617736,2026-08-06 16:37:11.617736
510,Keyboard,Accessories,Dell,11637.0,351,2026-08-06 16:37:12.647725,2026-08-06 16:37:12.647725
511,Monitor,Electronics,LG,2967.0,87,2026-08-06 16:37:13.789447,2026-08-06 16:37:13.789447
512,Keyboard,Accessories,Dell,29827.0,110,2026-08-06 16:37:15.144006,2026-08-06 16:37:15.144006
513,Mouse,Accessories,Logitech,44692.0,125,2026-08-06 16:37:16.552862,2026-08-06 16:37:16.552862
514,Smartphone,Electronics,Samsung,82291.0,186,2026-08-06 16:37:17.564195,2026-08-06 16:37:17.564195
515,Headphones,Accessories,Sony,25406.0,145,2026-08-06 16:37:18.557318,2026-08-06 16:37:18.557318
516,Laptop,Electronics,HP,23543.0,67,2026-08-06 16:37:19.677148,2026-08-06 16:37:19.677148
517,Laptop,Electronics,HP,24183.0,468,2026-08-06 16:37:20.808851,2026-08-06 16:37:20.808851
518,Smartphone,Electronics,Samsung,50453.0,326,2026-08-06 16:37:22.032694,2026-08-06 16:37:22.032694
519,Camera,Electronics,Nikon,82405.0,378,2026-08-06 16:37:23.085041,2026-08-06 16:37:23.085041
520,Laptop,Electronics,HP,47797.0,207,2026-08-06 16:37:24.112630,2026-08-06 16:37:24.112630
521,Camera,Electronics,Nikon,12140.0,144,2026-08-06 16:37:25.737769,2026-08-06 16:37:25.737769
522,Keyboard,Accessories,Dell,51654.0,457,2026-08-06 16:37:27.299238,2026-08-06 16:37:27.299238
523,Laptop,Electronics,HP,7544.0,74,2026-08-06 16:37:28.347347,2026-08-06 16:37:28.347347
524,Keyboard,Accessories,Dell,98480.0,130,2026-08-06 16:37:29.707613,2026-08-06 16:37:29.707613
525,Headphones,Accessories,Sony,60604.0,353,2026-08-06 16:37:30.776927,2026-08-06 16:37:30.776927
526,Keyboard,Accessories,Dell,76774.0,465,2026-08-06 16:37:31.887518,2026-08-06 16:37:31.887518
527,Smartphone,Electronics,Samsung,88826.0,435,2026-08-06 16:37:32.804764,2026-08-06 16:37:32.804764
528,Headphones,Accessories,Sony,43797.0,30,2026-08-06 16:37:33.902729,2026-08-06 16:37:33.902729
529,Keyboard,Accessories,Dell,71342.0,347,2026-08-06 16:37:34.849246,2026-08-06 16:37:34.849246
530,Headphones,Accessories,Sony,62477.0,194,2026-08-06 16:37:35.817483,2026-08-06 16:37:35.817483
531,Printer,Electronics,Canon,23041.0,93,2026-08-06 16:37:36.857611,2026-08-06 16:37:36.857611
532,Smart Watch,Electronics,Apple,63471.0,420,2026-08-06 16:37:37.744493,2026-08-06 16:37:37.744493
533,Smart Watch,Electronics,Apple,92869.0,78,2026-08-06 16:37:38.942260,2026-08-06 16:37:38.942260
534,Mouse,Accessories,Logitech,81260.0,478,2026-08-06 16:37:40.056946,2026-08-06 16:37:40.056946
535,Keyboard,Accessories,Dell,6299.0,214,2026-08-06 16:37:41.311736,2026-08-06 16:37:41.311736
536,Headphones,Accessories,Sony,86781.0,66,2026-08-06 16:37:42.316844,2026-08-06 16:37:42.316844
537,Monitor,Electronics,LG,88870.0,451,2026-08-06 16:37:43.499339,2026-08-06 16:37:43.499339
538,Printer,Electronics,Canon,23490.0,48,2026-08-06 16:37:44.614533,2026-08-06 16:37:44.614533
539,Keyboard,Accessories,Dell,29279.0,160,2026-08-06 16:37:45.820051,2026-08-06 16:37:45.820051
540,Camera,Electronics,Nikon,2278.0,112,2026-08-06 16:37:46.812277,2026-08-06 16:37:46.812277
541,Laptop,Electronics,HP,90509.0,241,2026-08-06 16:37:48.279734,2026-08-06 16:37:48.279734
542,Laptop,Electronics,HP,49872.0,87,2026-08-06 16:37:49.306989,2026-08-06 16:37:49.306989
543,Laptop,Electronics,HP,9889.0,415,2026-08-06 16:37:50.307393,2026-08-06 16:37:50.307393
544,Tablet,Electronics,Lenovo,36764.0,262,2026-08-06 16:37:51.242390,2026-08-06 16:37:51.242390
545,Smartphone,Electronics,Samsung,85763.0,257,2026-08-06 16:37:52.387851,2026-08-06 16:37:52.387851
546,Printer,Electronics,Canon,77174.0,431,2026-08-06 16:37:53.661908,2026-08-06 16:37:53.661908
547,Mouse,Accessories,Logitech,18953.0,169,2026-08-06 16:37:54.563781,2026-08-06 16:37:54.563781
548,Printer,Electronics,Canon,4190.0,376,2026-08-06 16:37:55.602363,2026-08-06 16:37:55.602363
549,Printer,Electronics,Canon,93036.0,299,2026-08-06 16:37:56.847372,2026-08-06 16:37:56.847372
550,Laptop,Electronics,HP,89276.0,243,2026-08-06 16:37:57.809437,2026-08-06 16:37:57.809437
551,Keyboard,Accessories,Dell,41647.0,183,2026-08-06 16:37:58.794458,2026-08-06 16:37:58.794458
552,Tablet,Electronics,Lenovo,45670.0,180,2026-08-06 16:37:59.725201,2026-08-06 16:37:59.725201
553,Printer,Electronics,Canon,92705.0,216,2026-08-06 16:38:00.572731,2026-08-06 16:38:00.572731
554,Headphones,Accessories,Sony,68959.0,72,2026-08-06 16:38:01.307292,2026-08-06 16:38:01.307292
555,Headphones,Accessories,Sony,4293.0,479,2026-08-06 16:38:02.584215,2026-08-06 16:38:02.584215
556,Laptop,Electronics,HP,64040.0,156,2026-08-06 16:38:03.617846,2026-08-06 16:38:03.617846
557,Tablet,Electronics,Lenovo,29829.0,252,2026-08-06 16:38:04.756429,2026-08-06 16:38:04.756429
558,Camera,Electronics,Nikon,86431.0,383,2026-08-06 16:38:05.837494,2026-08-06 16:38:05.837494
559,Mouse,Accessories,Logitech,46853.0,354,2026-08-06 16:38:06.842878,2026-08-06 16:38:06.842878
560,Keyboard,Accessories,Dell,71929.0,112,2026-08-06 16:38:08.237928,2026-08-06 16:38:08.237928
561,Keyboard,Accessories,Dell,53172.0,249,2026-08-06 16:38:09.309776,2026-08-06 16:38:09.309776
562,Mouse,Accessories,Logitech,60112.0,130,2026-08-06 16:38:10.227002,2026-08-06 16:38:10.227002
563,Mouse,Accessories,Logitech,94489.0,263,2026-08-06 16:38:11.232202,2026-08-06 16:38:11.232202
564,Keyboard,Accessories,Dell,54093.0,366,2026-08-06 16:38:12.336953,2026-08-06 16:38:12.336953
565,Headphones,Accessories,Sony,81203.0,235,2026-08-06 16:38:13.652021,2026-08-06 16:38:13.652021
566,Camera,Electronics,Nikon,76252.0,456,2026-08-06 16:38:14.512671,2026-08-06 16:38:14.512671
567,Headphones,Accessories,Sony,94040.0,191,2026-08-06 16:38:15.777348,2026-08-06 16:38:15.777348
568,Headphones,Accessories,Sony,9712.0,401,2026-08-06 16:38:17.018259,2026-08-06 16:38:17.018259
569,Headphones,Accessories,Sony,95710.0,98,2026-08-06 16:38:17.856981,2026-08-06 16:38:17.856981
570,Laptop,Electronics,HP,55812.0,217,2026-08-06 16:38:19.341870,2026-08-06 16:38:19.341870
571,Camera,Electronics,Nikon,16134.0,468,2026-08-06 16:38:20.367540,2026-08-06 16:38:20.367540
572,Smartphone,Electronics,Samsung,27495.0,380,2026-08-06 16:38:21.222550,2026-08-06 16:38:21.222550
573,Tablet,Electronics,Lenovo,3089.0,146,2026-08-06 16:38:22.365177,2026-08-06 16:38:22.365177
574,Mouse,Accessories,Logitech,85262.0,397,2026-08-06 16:38:23.523040,2026-08-06 16:38:23.523040
575,Smart Watch,Electronics,Apple,44451.0,193,2026-08-06 16:38:24.437865,2026-08-06 16:38:24.437865
576,Smart Watch,Electronics,Apple,80450.0,471,2026-08-06 16:38:25.359222,2026-08-06 16:38:25.359222
577,Mouse,Accessories,Logitech,53059.0,210,2026-08-06 16:38:26.579079,2026-08-06 16:38:26.579079
578,Headphones,Accessories,Sony,47264.0,413,2026-08-06 16:38:27.774068,2026-08-06 16:38:27.774068
579,Camera,Electronics,Nikon,18471.0,224,2026-08-06 16:38:28.882246,2026-08-06 16:38:28.882246
580,Tablet,Electronics,Lenovo,84289.0,362,2026-08-06 16:38:29.884328,2026-08-06 16:38:29.884328
581,Smartphone,Electronics,Samsung,44681.0,361,2026-08-06 16:38:30.997111,2026-08-06 16:38:30.997111
582,Tablet,Electronics,Lenovo,47953.0,362,2026-08-06 16:38:31.962055,2026-08-06 16:38:31.962055
583,Mouse,Accessories,Logitech,45275.0,119,2026-08-06 16:38:33.189792,2026-08-06 16:38:33.189792
584,Headphones,Accessories,Sony,94535.0,394,2026-08-06 16:38:34.464255,2026-08-06 16:38:34.464255
585,Printer,Electronics,Canon,19283.0,418,2026-08-06 16:38:35.821857,2026-08-06 16:38:35.821857
586,Headphones,Accessories,Sony,3893.0,205,2026-08-06 16:38:37.419762,2026-08-06 16:38:37.419762
587,Tablet,Electronics,Lenovo,48972.0,128,2026-08-06 16:38:38.582540,2026-08-06 16:38:38.582540
588,Smartphone,Electronics,Samsung,5883.0,426,2026-08-06 16:38:39.552750,2026-08-06 16:38:39.552750
589,Laptop,Electronics,HP,40587.0,60,2026-08-06 16:38:40.557872,2026-08-06 16:38:40.557872
590,Smart Watch,Electronics,Apple,97754.0,64,2026-08-06 16:38:41.646956,2026-08-06 16:38:41.646956
591,Smart Watch,Electronics,Apple,26616.0,203,2026-08-06 16:38:43.129635,2026-08-06 16:38:43.129635
592,Keyboard,Accessories,Dell,68243.0,15,2026-08-06 16:38:44.492408,2026-08-06 16:38:44.492408
593,Camera,Electronics,Nikon,99924.0,376,2026-08-06 16:38:45.757615,2026-08-06 16:38:45.757615
594,Headphones,Accessories,Sony,29200.0,180,2026-08-06 16:38:47.147480,2026-08-06 16:38:47.147480
595,Laptop,Electronics,HP,53016.0,480,2026-08-06 16:38:48.217123,2026-08-06 16:38:48.217123
596,Headphones,Accessories,Sony,51091.0,410,2026-08-06 16:38:49.367037,2026-08-06 16:38:49.367037
597,Smart Watch,Electronics,Apple,1639.0,469,2026-08-06 16:38:50.362158,2026-08-06 16:38:50.362158
598,Headphones,Accessories,Sony,37955.0,81,2026-08-06 16:38:51.607844,2026-08-06 16:38:51.607844
599,Monitor,Electronics,LG,91049.0,128,2026-08-06 16:38:52.531744,2026-08-06 16:38:52.531744
600,Printer,Electronics,Canon,34045.0,401,2026-08-06 16:38:53.518062,2026-08-06 16:38:53.518062
601,Monitor,Electronics,LG,23681.0,178,2026-08-06 16:38:54.384273,2026-08-06 16:38:54.384273
602,Laptop,Electronics,HP,29390.0,311,2026-08-06 16:38:55.401952,2026-08-06 16:38:55.401952
603,Smartphone,Electronics,Samsung,95939.0,277,2026-08-06 16:38:56.416910,2026-08-06 16:38:56.416910
604,Printer,Electronics,Canon,5730.0,267,2026-08-06 16:38:57.487766,2026-08-06 16:38:57.487766
605,Printer,Electronics,Canon,19499.0,170,2026-08-06 16:38:58.647665,2026-08-06 16:38:58.647665
606,Camera,Electronics,Nikon,17389.0,322,2026-08-06 16:39:03.358083,2026-08-06 16:39:03.358083
607,Monitor,Electronics,LG,89426.0,174,2026-08-06 16:39:04.667389,2026-08-06 16:39:04.667389
608,Headphones,Accessories,Sony,7357.0,439,2026-08-06 16:39:05.815245,2026-08-06 16:39:05.815245
609,Tablet,Electronics,Lenovo,16186.0,377,2026-08-06 16:39:06.979545,2026-08-06 16:39:06.979545
610,Laptop,Electronics,HP,46133.0,79,2026-08-06 16:39:08.027574,2026-08-06 16:39:08.027574
611,Keyboard,Accessories,Dell,10189.0,232,2026-08-06 16:39:10.342574,2026-08-06 16:39:10.342574
612,Keyboard,Accessories,Dell,90866.0,496,2026-08-06 16:39:11.037417,2026-08-06 16:39:11.037417
613,Mouse,Accessories,Logitech,39092.0,125,2026-08-06 16:39:11.944025,2026-08-06 16:39:11.944025
614,Tablet,Electronics,Lenovo,68593.0,461,2026-08-06 16:39:12.854663,2026-08-06 16:39:12.854663
615,Smart Watch,Electronics,Apple,80468.0,261,2026-08-06 16:39:13.952511,2026-08-06 16:39:13.952511
616,Laptop,Electronics,HP,49057.0,129,2026-08-06 16:39:15.087150,2026-08-06 16:39:15.087150
617,Tablet,Electronics,Lenovo,65939.0,413,2026-08-06 16:39:15.892811,2026-08-06 16:39:15.892811
618,Printer,Electronics,Canon,1482.0,335,2026-08-06 16:39:16.772712,2026-08-06 16:39:16.772712
619,Smart Watch,Electronics,Apple,81146.0,374,2026-08-06 16:39:17.644452,2026-08-06 16:39:17.644452
620,Keyboard,Accessories,Dell,62435.0,27,2026-08-06 16:39:18.675032,2026-08-06 16:39:18.675032
621,Keyboard,Accessories,Dell,94365.0,410,2026-08-06 16:39:19.567199,2026-08-06 16:39:19.567199
622,Smartphone,Electronics,Samsung,20511.0,479,2026-08-06 16:39:21.207432,2026-08-06 16:39:21.207432
623,Keyboard,Accessories,Dell,77629.0,415,2026-08-06 16:39:22.341940,2026-08-06 16:39:22.341940
624,Monitor,Electronics,LG,79547.0,495,2026-08-06 16:39:23.382883,2026-08-06 16:39:23.382883
625,Smartphone,Electronics,Samsung,44821.0,314,2026-08-06 16:39:24.383126,2026-08-06 16:39:24.383126
626,Smart Watch,Electronics,Apple,64759.0,233,2026-08-06 16:39:25.762787,2026-08-06 16:39:25.762787
627,Mouse,Accessories,Logitech,26948.0,233,2026-08-06 16:39:26.576931,2026-08-06 16:39:26.576931
628,Smartphone,Electronics,Samsung,1608.0,416,2026-08-06 16:39:27.412000,2026-08-06 16:39:27.412000
629,Keyboard,Accessories,Dell,41662.0,186,2026-08-06 16:39:28.466947,2026-08-06 16:39:28.466947
630,Mouse,Accessories,Logitech,37554.0,228,2026-08-06 16:39:29.502771,2026-08-06 16:39:29.502771
631,Monitor,Electronics,LG,56677.0,60,2026-08-06 16:39:30.277357,2026-08-06 16:39:30.277357
632,Mouse,Accessories,Logitech,8277.0,422,2026-08-06 16:39:31.517544,2026-08-06 16:39:31.517544
633,Printer,Electronics,Canon,39217.0,54,2026-08-06 16:39:32.483990,2026-08-06 16:39:32.483990
634,Smartphone,Electronics,Samsung,10769.0,99,2026-08-06 16:39:33.325192,2026-08-06 16:39:33.325192
635,Headphones,Accessories,Sony,8711.0,211,2026-08-06 16:39:34.291740,2026-08-06 16:39:34.291740
636,Printer,Electronics,Canon,22963.0,140,2026-08-06 16:39:35.189247,2026-08-06 16:39:35.189247
637,Headphones,Accessories,Sony,2494.0,323,2026-08-06 16:39:36.117626,2026-08-06 16:39:36.117626
638,Headphones,Accessories,Sony,20693.0,283,2026-08-06 16:39:37.284386,2026-08-06 16:39:37.284386
639,Tablet,Electronics,Lenovo,34007.0,492,2026-08-06 16:39:38.237276,2026-08-06 16:39:38.237276
640,Laptop,Electronics,HP,80466.0,206,2026-08-06 16:39:39.290256,2026-08-06 16:39:39.290256
641,Printer,Electronics,Canon,37316.0,377,2026-08-06 16:39:40.317426,2026-08-06 16:39:40.317426
642,Keyboard,Accessories,Dell,12497.0,190,2026-08-06 16:39:41.341900,2026-08-06 16:39:41.341900
643,Laptop,Electronics,HP,6965.0,397,2026-08-06 16:39:42.437456,2026-08-06 16:39:42.437456
644,Keyboard,Accessories,Dell,4717.0,85,2026-08-06 16:39:43.332657,2026-08-06 16:39:43.332657
645,Headphones,Accessories,Sony,49183.0,301,2026-08-06 16:39:44.347214,2026-08-06 16:39:44.347214
646,Headphones,Accessories,Sony,1301.0,20,2026-08-06 16:39:45.562804,2026-08-06 16:39:45.562804
647,Printer,Electronics,Canon,12134.0,443,2026-08-06 16:39:46.582417,2026-08-06 16:39:46.582417
648,Laptop,Electronics,HP,1992.0,12,2026-08-06 16:39:47.472359,2026-08-06 16:39:47.472359
649,Monitor,Electronics,LG,94532.0,148,2026-08-06 16:39:48.432927,2026-08-06 16:39:48.432927
650,Smart Watch,Electronics,Apple,39450.0,147,2026-08-06 16:39:49.269216,2026-08-06 16:39:49.269216
651,Monitor,Electronics,LG,70090.0,55,2026-08-06 16:39:50.329512,2026-08-06 16:39:50.329512
652,Smart Watch,Electronics,Apple,14280.0,278,2026-08-06 16:39:51.402585,2026-08-06 16:39:51.402585
653,Smartphone,Electronics,Samsung,15605.0,419,2026-08-06 16:39:52.469012,2026-08-06 16:39:52.469012
654,Printer,Electronics,Canon,38700.0,114,2026-08-06 16:39:53.287790,2026-08-06 16:39:53.287790
655,Printer,Electronics,Canon,31912.0,495,2026-08-06 16:39:54.545212,2026-08-06 16:39:54.545212
656,Printer,Electronics,Canon,66094.0,344,2026-08-06 16:39:55.532233,2026-08-06 16:39:55.532233
657,Camera,Electronics,Nikon,10121.0,418,2026-08-06 16:39:56.437637,2026-08-06 16:39:56.437637
658,Tablet,Electronics,Lenovo,83477.0,433,2026-08-06 16:39:57.614117,2026-08-06 16:39:57.614117
659,Smartphone,Electronics,Samsung,94468.0,173,2026-08-06 16:39:58.587958,2026-08-06 16:39:58.587958
660,Smart Watch,Electronics,Apple,86144.0,330,2026-08-06 16:39:59.964632,2026-08-06 16:39:59.964632
661,Camera,Electronics,Nikon,82963.0,66,2026-08-06 16:40:00.817268,2026-08-06 16:40:00.817268
662,Smartphone,Electronics,Samsung,24956.0,406,2026-08-06 16:40:01.632355,2026-08-06 16:40:01.632355
663,Printer,Electronics,Canon,10175.0,410,2026-08-06 16:40:02.817183,2026-08-06 16:40:02.817183
664,Monitor,Electronics,LG,34542.0,431,2026-08-06 16:40:03.684724,2026-08-06 16:40:03.684724
665,Mouse,Accessories,Logitech,24911.0,426,2026-08-06 16:40:04.787797,2026-08-06 16:40:04.787797
666,Headphones,Accessories,Sony,74146.0,302,2026-08-06 16:40:05.852615,2026-08-06 16:40:05.852615
667,Headphones,Accessories,Sony,22229.0,173,2026-08-06 16:40:07.052325,2026-08-06 16:40:07.052325
668,Keyboard,Accessories,Dell,11259.0,57,2026-08-06 16:40:08.137380,2026-08-06 16:40:08.137380
669,Keyboard,Accessories,Dell,34819.0,294,2026-08-06 16:40:09.172445,2026-08-06 16:40:09.172445
670,Headphones,Accessories,Sony,66214.0,90,2026-08-06 16:40:10.172842,2026-08-06 16:40:10.172842
671,Mouse,Accessories,Logitech,13558.0,273,2026-08-06 16:40:11.252273,2026-08-06 16:40:11.252273
672,Laptop,Electronics,HP,20578.0,287,2026-08-06 16:40:12.257263,2026-08-06 16:40:12.257263
673,Smart Watch,Electronics,Apple,92564.0,254,2026-08-06 16:40:13.287569,2026-08-06 16:40:13.287569
674,Smart Watch,Electronics,Apple,8217.0,310,2026-08-06 16:40:14.522149,2026-08-06 16:40:14.522149
675,Keyboard,Accessories,Dell,62632.0,222,2026-08-06 16:40:15.285034,2026-08-06 16:40:15.285034
676,Headphones,Accessories,Sony,4539.0,70,2026-08-06 16:40:16.255117,2026-08-06 16:40:16.255117
677,Smart Watch,Electronics,Apple,8154.0,231,2026-08-06 16:40:17.297443,2026-08-06 16:40:17.297443
678,Printer,Electronics,Canon,3804.0,159,2026-08-06 16:40:18.732367,2026-08-06 16:40:18.732367
679,Camera,Electronics,Nikon,67123.0,121,2026-08-06 16:40:19.527010,2026-08-06 16:40:19.527010
680,Mouse,Accessories,Logitech,23242.0,399,2026-08-06 16:40:20.645098,2026-08-06 16:40:20.645098
681,Smart Watch,Electronics,Apple,80349.0,88,2026-08-06 16:40:21.632619,2026-08-06 16:40:21.632619
682,Tablet,Electronics,Lenovo,69559.0,59,2026-08-06 16:40:22.552510,2026-08-06 16:40:22.552510
683,Camera,Electronics,Nikon,12354.0,397,2026-08-06 16:40:23.576939,2026-08-06 16:40:23.576939
684,Monitor,Electronics,LG,95657.0,347,2026-08-06 16:40:24.913859,2026-08-06 16:40:24.913859
685,Printer,Electronics,Canon,40794.0,425,2026-08-06 16:40:25.777395,2026-08-06 16:40:25.777395
686,Headphones,Accessories,Sony,42774.0,422,2026-08-06 16:40:27.122200,2026-08-06 16:40:27.122200
687,Monitor,Electronics,LG,13269.0,63,2026-08-06 16:40:28.322039,2026-08-06 16:40:28.322039
688,Printer,Electronics,Canon,78550.0,294,2026-08-06 16:40:29.232671,2026-08-06 16:40:29.232671
689,Keyboard,Accessories,Dell,38077.0,272,2026-08-06 16:40:30.462722,2026-08-06 16:40:30.462722
690,Laptop,Electronics,HP,54749.0,85,2026-08-06 16:40:31.757073,2026-08-06 16:40:31.757073
691,Camera,Electronics,Nikon,3386.0,337,2026-08-06 16:40:32.734543,2026-08-06 16:40:32.734543
692,Tablet,Electronics,Lenovo,88490.0,492,2026-08-06 16:40:33.664760,2026-08-06 16:40:33.664760
693,Headphones,Accessories,Sony,42149.0,152,2026-08-06 16:40:34.682634,2026-08-06 16:40:34.682634
694,Mouse,Accessories,Logitech,66099.0,14,2026-08-06 16:40:35.772622,2026-08-06 16:40:35.772622
695,Laptop,Electronics,HP,95394.0,227,2026-08-06 16:40:36.787206,2026-08-06 16:40:36.787206
696,Tablet,Electronics,Lenovo,31974.0,357,2026-08-06 16:40:37.637297,2026-08-06 16:40:37.637297
697,Tablet,Electronics,Lenovo,38206.0,287,2026-08-06 16:40:38.719522,2026-08-06 16:40:38.719522
698,Monitor,Electronics,LG,64072.0,165,2026-08-06 16:40:39.645153,2026-08-06 16:40:39.645153
699,Tablet,Electronics,Lenovo,45996.0,291,2026-08-06 16:40:40.775496,2026-08-06 16:40:40.775496
700,Printer,Electronics,Canon,12741.0,139,2026-08-06 16:40:42.037246,2026-08-06 16:40:42.037246
701,Smartphone,Electronics,Samsung,50154.0,481,2026-08-06 16:40:43.099678,2026-08-06 16:40:43.099678
702,Camera,Electronics,Nikon,13047.0,271,2026-08-06 16:40:43.857688,2026-08-06 16:40:43.857688
703,Keyboard,Accessories,Dell,61434.0,399,2026-08-06 16:40:44.842481,2026-08-06 16:40:44.842481
704,Monitor,Electronics,LG,31321.0,457,2026-08-06 16:40:45.804865,2026-08-06 16:40:45.804865
705,Headphones,Accessories,Sony,86821.0,117,2026-08-06 16:40:46.740289,2026-08-06 16:40:46.740289
706,Tablet,Electronics,Lenovo,45187.0,377,2026-08-06 16:40:47.868054,2026-08-06 16:40:47.868054
707,Keyboard,Accessories,Dell,63093.0,494,2026-08-06 16:40:48.842538,2026-08-06 16:40:48.842538
708,Keyboard,Accessories,Dell,15397.0,289,2026-08-06 16:40:50.217647,2026-08-06 16:40:50.217647
709,Keyboard,Accessories,Dell,18623.0,430,2026-08-06 16:40:51.087081,2026-08-06 16:40:51.087081
710,Tablet,Electronics,Lenovo,72040.0,457,2026-08-06 16:40:52.107388,2026-08-06 16:40:52.107388
711,Laptop,Electronics,HP,13835.0,321,2026-08-06 16:40:53.362304,2026-08-06 16:40:53.362304
712,Headphones,Accessories,Sony,64806.0,204,2026-08-06 16:40:54.437325,2026-08-06 16:40:54.437325
713,Headphones,Accessories,Sony,1311.0,28,2026-08-06 16:40:55.657004,2026-08-06 16:40:55.657004
714,Headphones,Accessories,Sony,45267.0,350,2026-08-06 16:40:56.552381,2026-08-06 16:40:56.552381
715,Headphones,Accessories,Sony,83334.0,235,2026-08-06 16:40:57.662203,2026-08-06 16:40:57.662203
716,Smartphone,Electronics,Samsung,50492.0,203,2026-08-06 16:40:58.644812,2026-08-06 16:40:58.644812
717,Smartphone,Electronics,Samsung,9716.0,303,2026-08-06 16:40:59.792490,2026-08-06 16:40:59.792490
718,Laptop,Electronics,HP,5659.0,109,2026-08-06 16:41:00.730089,2026-08-06 16:41:00.730089
719,Monitor,Electronics,LG,62489.0,233,2026-08-06 16:41:01.587701,2026-08-06 16:41:01.587701
720,Monitor,Electronics,LG,58231.0,146,2026-08-06 16:41:02.554493,2026-08-06 16:41:02.554493
721,Smart Watch,Electronics,Apple,80070.0,370,2026-08-06 16:41:03.539722,2026-08-06 16:41:03.539722
722,Printer,Electronics,Canon,61872.0,205,2026-08-06 16:41:04.662592,2026-08-06 16:41:04.662592
723,Headphones,Accessories,Sony,28563.0,278,2026-08-06 16:41:05.777090,2026-08-06 16:41:05.777090
724,Tablet,Electronics,Lenovo,73956.0,215,2026-08-06 16:41:07.223961,2026-08-06 16:41:07.223961
725,Printer,Electronics,Canon,83106.0,240,2026-08-06 16:41:08.047809,2026-08-06 16:41:08.047809
726,Camera,Electronics,Nikon,88311.0,251,2026-08-06 16:41:09.213921,2026-08-06 16:41:09.213921
727,Monitor,Electronics,LG,23345.0,382,2026-08-06 16:41:10.057223,2026-08-06 16:41:10.057223
728,Mouse,Accessories,Logitech,4283.0,34,2026-08-06 16:41:11.204941,2026-08-06 16:41:11.204941
729,Camera,Electronics,Nikon,68227.0,209,2026-08-06 16:41:12.293787,2026-08-06 16:41:12.293787
730,Printer,Electronics,Canon,8178.0,355,2026-08-06 16:41:13.222874,2026-08-06 16:41:13.222874
731,Tablet,Electronics,Lenovo,90323.0,34,2026-08-06 16:41:14.470204,2026-08-06 16:41:14.470204
732,Tablet,Electronics,Lenovo,21730.0,196,2026-08-06 16:41:15.452224,2026-08-06 16:41:15.452224
733,Monitor,Electronics,LG,70431.0,500,2026-08-06 16:41:16.217812,2026-08-06 16:41:16.217812
734,Smart Watch,Electronics,Apple,40135.0,422,2026-08-06 16:41:17.172619,2026-08-06 16:41:17.172619
735,Camera,Electronics,Nikon,39720.0,122,2026-08-06 16:41:18.091967,2026-08-06 16:41:18.091967
736,Keyboard,Accessories,Dell,62269.0,427,2026-08-06 16:41:18.962596,2026-08-06 16:41:18.962596
737,Mouse,Accessories,Logitech,3520.0,245,2026-08-06 16:41:19.937754,2026-08-06 16:41:19.937754
738,Tablet,Electronics,Lenovo,61304.0,304,2026-08-06 16:41:20.927626,2026-08-06 16:41:20.927626
739,Keyboard,Accessories,Dell,9869.0,27,2026-08-06 16:41:21.912743,2026-08-06 16:41:21.912743
740,Smart Watch,Electronics,Apple,30658.0,25,2026-08-06 16:41:23.006952,2026-08-06 16:41:23.006952
741,Camera,Electronics,Nikon,15186.0,368,2026-08-06 16:41:24.003288,2026-08-06 16:41:24.003288
742,Keyboard,Accessories,Dell,41506.0,76,2026-08-06 16:41:25.074849,2026-08-06 16:41:25.074849
743,Monitor,Electronics,LG,21199.0,121,2026-08-06 16:41:26.187561,2026-08-06 16:41:26.187561
744,Camera,Electronics,Nikon,18915.0,116,2026-08-06 16:41:27.171936,2026-08-06 16:41:27.171936
745,Printer,Electronics,Canon,79336.0,152,2026-08-06 16:41:28.037443,2026-08-06 16:41:28.037443
746,Camera,Electronics,Nikon,96299.0,347,2026-08-06 16:41:28.792698,2026-08-06 16:41:28.792698
747,Headphones,Accessories,Sony,80124.0,296,2026-08-06 16:41:29.808972,2026-08-06 16:41:29.808972
748,Keyboard,Accessories,Dell,92061.0,11,2026-08-06 16:41:30.967737,2026-08-06 16:41:30.967737
749,Keyboard,Accessories,Dell,59897.0,134,2026-08-06 16:41:31.930646,2026-08-06 16:41:31.930646
750,Smartphone,Electronics,Samsung,69267.0,340,2026-08-06 16:41:33.029644,2026-08-06 16:41:33.029644
751,Tablet,Electronics,Lenovo,57611.0,53,2026-08-06 16:41:34.632918,2026-08-06 16:41:34.632918
752,Laptop,Electronics,HP,34226.0,34,2026-08-06 16:41:35.769761,2026-08-06 16:41:35.769761
753,Smart Watch,Electronics,Apple,21177.0,48,2026-08-06 16:41:36.759540,2026-08-06 16:41:36.759540
754,Smartphone,Electronics,Samsung,1966.0,470,2026-08-06 16:41:37.833842,2026-08-06 16:41:37.833842
755,Monitor,Electronics,LG,12155.0,360,2026-08-06 16:41:38.897089,2026-08-06 16:41:38.897089
